Year	Day	Height	Biomass	Grazed	Density	Cover	WeedBiomass	tovNum	InsectBiomass	LATotal	LAGreen	Digestability	GreenBiomass	DeadBiomass	GooseGrazing	SpilledGrain
0	231	59.6208	1253.88	0	20.684	0.950213	0	108	477.433	5	9.4e-008	0.5	2.3573e-005	1253.88	0	0
0	232	59.6115	1253.88	0	20.6872	0.950213	0	108	477.433	5	9.4e-008	0.5	2.3573e-005	1253.88	0	0
0	233	59.6024	1253.88	0	20.6903	0.950213	0	108	477.433	5	9.4e-008	0.5	2.3573e-005	1253.88	0	0
0	234	59.5937	1253.88	0	20.6933	0.950213	0	108	477.433	5	9.4e-008	0.5	2.3573e-005	1253.88	0	0
0	235	59.5844	1253.88	0	20.6965	0.950213	0	108	477.433	5	9.4e-008	0.5	2.3573e-005	1253.88	0	0
0	236	5	68.9636	0	11.4939	0.152106	0	108	190.973	0.275	0.165	0.5	41.3781	27.5854	0	148.596
0	237	6.56083	70.2798	0	9.29525	0.195616	0.306592	108	26.8767	0.362797	0.217678	0.518729	42.1679	28.1119	7.1202	146.367
0	238	7.42208	71.9547	0	8.54357	0.227363	0.6041	108	27.6277	0.429909	0.284079	0.54157	47.5468	24.4079	7.36624	144.172
0	239	7.42208	74.1864	0	8.80855	0.25184	0.972976	108	28.6179	0.483564	0.391388	0.570401	60.0452	14.1412	7.36624	142.009
0	240	7.56292	77.3035	0	9.02771	0.318048	1.37074	108	29.9563	0.637992	0.573495	0.607886	69.4886	7.81488	7.39107	139.879
0	241	7.81247	81.4065	0	9.23764	0.404024	1.73839	108	31.6585	0.862592	0.798095	0.652849	75.3196	6.08684	7.42495	137.781
0	242	8.02225	86.2396	0	9.55855	0.467853	2.04744	108	33.6165	1.05139	0.986895	0.700327	80.9493	5.29031	7.44304	135.714
0	243	8.20636	91.6414	0	9.95414	0.518214	2.31868	108	35.7765	1.21709	1.1526	0.747463	86.7851	4.85631	7.45115	133.678
0	244	8.38697	97.544	0	10.3914	0.562984	2.59352	108	38.1287	1.37964	1.31515	0.793001	92.984	4.56008	7.45196	131.673
0	245	8.05316	89.3963	3	9.87459	0.637141	2.48692	108	40.8561	1.44681	1.4056	0.8	101.423	2.97356	7.32503	129.698
0	246	9.03983	96.3277	3	9.59456	0.645064	2.74386	108	37.7228	1.72636	1.7016	0.8	94.9459	1.38187	7.39635	127.753
0	247	8.56402	88.9322	3	9.29862	0.698954	2.5637	108	40.7144	1.71205	1.70467	0.8	103.484	0.44782	7.14428	125.836
0	248	9.54902	96.4491	3	9.14295	0.697199	2.59035	108	37.7106	1.99113	2.00017	0.8	96.887	-0.437883	7.28886	123.949
0	249	8.9422	89.4727	3	8.99929	0.739819	2.21843	108	40.7657	1.92178	1.94226	0.8	105.586	-1.11328	6.96655	122.09
0	250	10.0045	97.3654	3	8.84775	0.73649	2.21843	108	37.9179	2.22277	2.26096	0.8	99.038	-1.67261	7.14609	120.258
0	251	9.37783	91.1243	3	8.78067	0.806111	1.90487	108	41.2529	2.34767	2.38221	0.8	107.686	-1.56147	6.72172	118.454
0	252	10.2741	99.9932	3	8.86925	0.822941	1.90487	108	38.799	2.88545	2.91999	0.8	101.19	-1.19705	7.03967	116.678
0	253	9.67513	94.5222	3	8.85443	0.873607	1.64398	108	42.4273	2.97514	3.00495	0.8	110.62	-1.09745	6.55031	114.927
0	254	9.08869	88.5756	3	8.7797	0.8533	1.4059	108	40.0637	2.73567	2.76116	0.8	104.541	-0.965248	6.87757	113.203
0	255	10.0984	96.7943	3	8.7215	0.806291	1.4059	108	37.391	2.73567	2.76116	0.8	97.6964	-0.902051	7.11068	111.505
0	256	9.51648	89.8845	3	8.54701	0.806291	1.20484	108	40.4715	2.34443	2.36628	0.8	105.862	-0.977446	6.61545	109.833
0	257	10.3935	97.1713	3	8.52864	0.755039	1.20484	108	37.458	2.34443	2.36628	0.8	98.0769	-0.905565	6.98837	108.185
0	258	9.65327	89.3413	3	8.38629	0.755039	1.03163	108	40.1881	2.00739	2.0261	0.8	105.314	-0.972384	6.51047	106.563
0	259	10.5105	95.7429	3	8.31788	0.700139	1.03163	108	36.8482	2.00739	2.0261	0.8	96.6351	-0.892253	6.93406	104.964
0	260	9.7462	87.0392	3	8.09953	0.700139	0.879978	108	39.2456	1.7123	1.72826	0.8	102.99	-0.95093	6.41158	103.39
0	261	10.7405	92.6035	3	7.88754	0.642057	0.879978	108	35.5951	1.7123	1.72826	0.8	93.4665	-0.862996	6.81991	101.839
0	262	11.4391	98.0742	3	7.88434	0.642057	0.879978	108	37.6781	1.7123	1.72826	0.8	98.9882	-0.913979	6.40265	100.311
0	263	10.3416	87.3762	3	7.70407	0.642057	0.751045	108	39.3161	1.46142	1.47504	0.8	103.33	-0.95407	5.89664	98.8066
0	264	11.14	92.0955	3	7.58612	0.583909	0.751045	108	35.3525	1.46142	1.47504	0.8	92.9537	-0.858262	6.59435	97.3245
0	265	11.8848	96.7325	3	7.50751	0.583909	0.751045	108	37.1181	1.46142	1.47504	0.8	97.6339	-0.901475	6.08145	95.8646
0	266	10.8387	86.2876	3	7.28861	0.583909	0.63982	108	38.8526	1.24499	1.2566	0.8	102.232	-0.943925	5.36147	94.4267
0	267	11.4741	89.4602	3	7.17168	0.526212	0.63982	108	34.3068	1.24499	1.2566	0.8	90.2939	-0.833703	6.37902	93.0103
0	268	12.0538	91.7966	3	7.03219	0.526212	0.63982	108	35.1964	1.24499	1.2566	0.8	92.6521	-0.855476	5.94796	91.6151
0	269	12.5713	93.3258	3	6.87672	0.526212	0.63982	108	35.7786	1.24499	1.2566	0.8	94.1955	-0.869727	5.50267	90.2409
0	270	13.4073	97.078	3	6.73812	0.526212	0.63982	108	37.2074	1.24499	1.2566	0.8	97.9827	-0.904695	4.66047	88.8873
0	271	12.3091	85.7601	3	6.44371	0.526212	0.544571	108	38.6094	1.05965	1.06953	0.8	101.699	-0.93901	3.38412	87.554
0	272	13.2248	88.9428	3	6.25266	0.470484	0.544571	108	34.0735	1.05965	1.06953	0.8	89.7717	-0.828881	4.85753	86.2406
0	273	14.0605	92.0647	3	6.11299	0.470484	0.544571	108	35.2622	1.05965	1.06953	0.8	92.9226	-0.857974	3.89957	84.947
0	274	14.8931	95.1261	3	5.98537	0.470484	0.544571	108	36.4279	1.05965	1.06953	0.8	96.0126	-0.886505	2.79379	83.6728
0	275	15.9257	98.1278	3	5.79757	0.470484	0.544571	108	37.5708	1.05965	1.06953	0.8	99.0422	-0.914478	1.21553	82.4177
0	276	14.3303	86.0701	3	5.61439	0.470484	0.46375	108	38.6911	0.902388	0.910797	0.8	102.012	-0.941898	0.0088845	81.1815
0	277	15.181	88.5995	3	5.47553	0.418086	0.46375	108	33.912	0.902388	0.910797	0.8	89.4252	-0.825682	2.37721	79.9638
0	278	16.1315	91.0779	3	5.31639	0.418086	0.46375	108	34.8557	0.902388	0.910797	0.8	91.9266	-0.848778	0.872854	78.7643
0	279	16.3076	91.0403	3	5.26012	0.417956	0.46375	108	34.8414	0.902015	0.910425	0.8	91.8891	-0.848778	0.57266	77.5828
0	280	16.3042	90.9972	3	5.25867	0.417807	0.46375	108	34.825	0.901589	0.909998	0.8	91.846	-0.848778	0.578386	76.4191
0	281	16.2998	90.9408	3	5.25677	0.417612	0.46375	108	34.8035	0.90103	0.909439	0.8	91.7896	-0.848778	0.58697	75.2728
0	282	16.2957	90.8896	3	5.25504	0.417434	0.46375	108	34.784	0.900523	0.908932	0.8	91.7384	-0.848778	0.59555	74.1437
0	283	16.2922	90.8459	3	5.25356	0.417283	0.46375	108	34.7673	0.900089	0.908498	0.8	91.6946	-0.848778	0.601266	73.0316
0	284	16.2881	90.794	3	5.25181	0.417103	0.46375	108	34.7476	0.899575	0.907985	0.8	91.6428	-0.848778	0.60698	71.9361
0	285	16.2832	90.7317	3	5.24971	0.416887	0.46375	108	34.7239	0.898958	0.907368	0.8	91.5805	-0.848778	0.615547	70.857
0	286	16.2784	90.6709	3	5.24765	0.416676	0.46375	108	34.7007	0.898355	0.906765	0.8	91.5196	-0.848778	0.624108	69.7942
0	287	16.2726	90.5986	0	5.24521	0.416426	0.46375	65	34.6732	0.897639	0.906049	0.8	91.4474	-0.848778	0.632664	68.7473
0	288	16.2654	90.5257	0	5.24318	0.416173	0.46375	65	14.1524	0.896917	0.905326	0.8	91.3745	-0.848778	0.646912	67.7161
0	289	16.2605	90.4763	0	5.24181	0.416001	0.46375	65	14.1461	0.896428	0.904837	0.8	91.3251	-0.848778	0.655454	66.7003
0	290	16.2552	90.4224	0	5.24031	0.415814	0.46375	65	14.1392	0.895894	0.904303	0.8	91.2712	-0.848778	0.66399	65.6998
0	291	16.2503	90.3735	0	5.23894	0.415644	0.46375	65	14.1329	0.895409	0.903818	0.8	91.2223	-0.848778	0.672521	64.7143
0	292	16.2472	90.3414	0	5.23805	0.415533	0.46375	65	14.1288	0.895091	0.9035	0.8	91.1902	-0.848778	0.678205	63.7436
0	293	16.2452	90.3215	0	5.23749	0.415464	0.46375	65	14.1262	0.894894	0.903303	0.8	91.1703	-0.848778	0.681046	62.7875
0	294	16.2436	90.3058	0	5.23705	0.415409	0.46375	65	14.1242	0.894738	0.903147	0.8	91.1546	-0.848778	0.683887	61.8457
0	295	16.2411	90.2801	0	5.23634	0.41532	0.46375	65	14.1209	0.894483	0.902893	0.8	91.1288	-0.848778	0.686727	60.918
0	296	16.2381	90.2503	0	5.23551	0.415216	0.46375	65	14.1171	0.894189	0.902598	0.8	91.0991	-0.848778	0.692406	60.0042
0	297	16.2355	90.2236	0	5.23476	0.415123	0.46375	65	14.1136	0.893923	0.902333	0.8	91.0723	-0.848778	0.698081	59.1041
0	298	16.2318	90.1869	0	5.23373	0.414996	0.46375	65	14.1089	0.89356	0.901969	0.8	91.0356	-0.848778	0.703755	58.2176
0	299	16.2279	90.1475	0	5.23263	0.414859	0.46375	65	14.1039	0.89317	0.901579	0.8	90.9963	-0.848778	0.709426	57.3443
0	300	16.2235	90.1023	0	5.23137	0.414701	0.46375	65	14.0981	0.892722	0.901132	0.8	90.9511	-0.848778	0.717929	56.4841
0	301	16.2196	90.0629	0	5.23027	0.414564	0.46375	65	14.093	0.892332	0.900741	0.8	90.9117	-0.848778	0.723594	55.6369
0	302	16.2164	90.0311	0	5.22938	0.414454	0.46375	65	14.0889	0.892016	0.900426	0.766573	90.8799	-0.848778	0.729257	54.8023
0	303	16.213	89.9967	0	5.22841	0.414334	0.46375	65	14.0845	0.891675	0.900085	0.725761	90.8454	-0.848778	0.734917	53.9803
0	304	16.2097	89.9634	0	5.22748	0.414218	0.46375	65	14.0802	0.891345	0.899755	0.690467	90.8122	-0.848778	0.740575	53.1706
0	305	16.2065	89.9309	0	5.22657	0.414105	0.46375	65	14.076	0.891023	0.899433	0.655822	90.7797	-0.848778	0.746231	52.373
0	306	16.2051	89.917	0	5.22618	0.414056	0.46375	65	14.0743	0.890886	0.899295	0.621798	90.7658	-0.848778	0.749058	51.5874
0	307	16.2034	89.8997	0	5.2257	0.413996	0.46375	65	14.072	0.890714	0.899124	0.588433	90.7485	-0.848778	0.751884	50.8136
0	308	16.2024	89.8901	0	5.22543	0.413963	0.46375	65	14.0708	0.89062	0.899029	0.55571	90.7389	-0.848778	0.75471	50.0514
0	309	16.2006	89.8715	0	5.22491	0.413898	0.46375	65	14.0684	0.890435	0.898845	0.527577	90.7203	-0.848778	0.757535	49.3007
0	310	16.1989	89.8539	0	5.22441	0.413837	0.46375	65	14.0662	0.890261	0.898671	0.5	90.7027	-0.848778	0.76036	48.5611
0	311	16.1973	89.8381	0	5.22397	0.413781	0.457917	65	14.0632	0.890104	0.898514	0.5	90.6869	-0.848778	0.763184	47.8327
0	312	16.1956	89.8211	0	5.22349	0.413722	0.41325	65	14.0543	0.889936	0.898345	0.5	90.6699	-0.848778	0.766007	47.1152
0	313	16.1943	89.8083	0	5.22313	0.413678	0.37975	65	14.0476	0.889809	0.898219	0.5	90.6571	-0.848778	0.766007	46.4085
0	314	16.1927	89.7922	0	5.22268	0.413622	0.337417	65	14.0392	0.88965	0.898059	0.5	90.641	-0.848778	0.76883	45.7124
0	315	16.1905	89.7691	0	5.22203	0.413541	0.276584	65	14.027	0.889421	0.89783	0.5	90.6179	-0.848778	0.774474	45.0267
0	316	16.1871	89.7348	0	5.22107	0.413421	0.186472	65	14.009	0.889081	0.897491	0.5	90.5836	-0.848778	0.780115	44.3513
0	317	16.1823	89.6865	0	5.21971	0.413253	0.0594169	65	13.9836	0.888602	0.897012	0.5	90.5353	-0.848778	0.788573	43.686
0	318	16.1781	89.6442	0	5.21852	0.413105	0	65	13.9692	0.888183	0.896593	0.5	90.493	-0.848778	0.794208	43.0307
0	319	16.1733	89.5958	0	5.21716	0.412936	0	65	13.963	0.887703	0.896113	0.5	90.4446	-0.848778	0.802657	42.3853
0	320	16.17	89.5623	0	5.21622	0.412819	0	65	13.9587	0.887372	0.895781	0.5	90.4111	-0.848778	0.808286	41.7495
0	321	16.1678	89.5401	0	5.21559	0.412742	0	65	13.9558	0.887151	0.895561	0.5	90.3889	-0.848778	0.8111	41.1233
0	322	16.1662	89.5242	0	5.21515	0.412687	0	65	13.9538	0.886994	0.895404	0.5	90.373	-0.848778	0.813913	40.5064
0	323	16.1653	89.5151	0	5.21489	0.412655	0	65	13.9526	0.886904	0.895314	0.5	90.3639	-0.848778	0.816726	39.8988
0	324	16.1646	89.5087	0	5.21471	0.412632	0	65	13.9518	0.88684	0.89525	0.5	90.3574	-0.848778	0.816726	39.3003
0	325	16.1646	89.5087	0	5.21471	0.412632	0	65	13.9518	0.88684	0.89525	0.5	90.3574	-0.848778	0.816726	38.7108
0	326	16.1646	89.5081	0	5.21469	0.41263	0	65	13.9517	0.886835	0.895244	0.5	90.3569	-0.848778	0.816726	38.1302
0	327	16.1638	89.5	0	5.21447	0.412602	0	65	13.9507	0.886754	0.895164	0.5	90.3488	-0.848778	0.819538	37.5582
0	328	16.1627	89.4894	0	5.21417	0.412565	0	65	13.9493	0.886649	0.895059	0.5	90.3382	-0.848778	0.819538	36.9948
0	329	16.1617	89.4786	0	5.21386	0.412527	0	65	13.9479	0.886542	0.894952	0.5	90.3273	-0.848778	0.822349	36.4399
0	330	16.1616	89.4782	0	5.21385	0.412526	0	65	13.9479	0.886538	0.894948	0.5	90.3269	-0.848778	0.822349	35.8933
0	331	16.1613	89.4745	0	5.21375	0.412513	0	65	13.9474	0.886501	0.894911	0.5	90.3232	-0.848778	0.822349	35.3549
0	332	16.1585	89.447	0	5.21297	0.412417	0	65	13.9439	0.88623	0.894639	0.5	90.2958	-0.848778	0.827971	34.8246
0	333	16.1585	89.447	0	5.21297	0.412417	0	65	13.9439	0.88623	0.894639	0.5	90.2958	-0.848778	0.827971	34.3022
0	334	16.1585	89.447	0	5.21297	0.412417	0	65	13.9439	0.88623	0.894639	0.5	90.2958	-0.848778	0.827971	33.7877
0	335	16.1564	89.4257	0	5.21237	0.412342	0	65	13.9411	0.886018	0.894428	0.5	90.2745	-0.848778	0.83078	33.2809
0	336	16.1529	89.3897	0	5.21136	0.412217	0	65	13.9365	0.885662	0.894071	0.5	90.2385	-0.848778	0.836398	32.7817
0	337	16.1513	89.3738	0	5.21091	0.412161	0	65	13.9345	0.885504	0.893914	0.5	90.2226	-0.848778	0.839206	32.2899
0	338	16.151	89.3706	0	5.21082	0.41215	0	65	13.9341	0.885473	0.893882	0.5	90.2194	-0.848778	0.842013	31.8056
0	339	16.1488	89.3492	0	5.21021	0.412075	0	65	13.9313	0.88526	0.893669	0.5	90.1979	-0.848778	0.84482	31.3285
0	340	16.1456	89.3162	0	5.20928	0.41196	0	65	13.9271	0.884933	0.893343	0.5	90.165	-0.848778	0.850431	30.8586
0	341	16.1445	89.3052	0	5.20898	0.411921	0	65	13.9257	0.884825	0.893234	0.5	90.154	-0.848778	0.850431	30.3957
0	342	16.1433	89.2937	0	5.20865	0.411881	0	65	13.9242	0.88471	0.893119	0.5	90.1424	-0.848778	0.853236	29.9398
0	343	16.1419	89.2794	0	5.20825	0.411831	0	65	13.9224	0.884569	0.892979	0.5	90.1282	-0.848778	0.85604	29.4907
0	344	16.1419	89.2794	0	5.20825	0.411831	0	65	13.9224	0.884569	0.892979	0.5	90.1282	-0.848778	0.85604	29.0483
0	345	16.1412	89.2719	0	5.20804	0.411805	0	65	13.9214	0.884495	0.892904	0.5	90.1207	-0.848778	0.85604	28.6126
0	346	16.141	89.2703	0	5.20799	0.411799	0	65	13.9212	0.884479	0.892888	0.5	90.1191	-0.848778	0.858844	28.1834
0	347	16.141	89.2703	0	5.20799	0.411799	0	65	13.9212	0.884479	0.892888	0.5	90.1191	-0.848778	0.858844	27.7606
0	348	16.1407	89.267	0	5.20789	0.411788	0	65	13.9208	0.884445	0.892855	0.5	90.1157	-0.848778	0.858844	27.3442
0	349	16.1407	89.267	0	5.20789	0.411788	0	65	13.9208	0.884445	0.892855	0.5	90.1157	-0.848778	0.858844	26.9341
0	350	16.1404	89.2641	0	5.20781	0.411778	0	65	13.9204	0.884417	0.892827	0.5	90.1129	-0.848778	0.858844	26.5301
0	351	16.1404	89.2641	0	5.20781	0.411778	0	65	13.9204	0.884417	0.892827	0.5	90.1129	-0.848778	0.858844	26.1321
0	352	16.1404	89.2641	0	5.20781	0.411778	0	65	13.9204	0.884417	0.892827	0.5	90.1129	-0.848778	0.858844	25.7401
0	353	16.1404	89.2636	0	5.2078	0.411776	0	65	13.9203	0.884412	0.892821	0.5	90.1123	-0.848778	0.858844	25.354
0	354	16.14	89.2598	0	5.20769	0.411763	0	65	13.9198	0.884374	0.892784	0.5	90.1086	-0.848778	0.858844	24.9737
0	355	16.1389	89.2489	0	5.20738	0.411724	0	65	13.9184	0.884266	0.892676	0.5	90.0977	-0.848778	0.861647	24.5991
0	356	16.1358	89.2176	0	5.2065	0.411615	0	65	13.9144	0.883956	0.892366	0.5	90.0664	-0.848778	0.867252	24.2301
0	357	16.1336	89.1952	0	5.20587	0.411537	0	65	13.9115	0.883734	0.892144	0.5	90.044	-0.848778	0.870053	23.8667
0	358	16.1318	89.1768	0	5.20535	0.411472	0	65	13.9092	0.883552	0.891962	0.5	90.0256	-0.848778	0.872854	23.5087
0	359	16.1301	89.1596	0	5.20486	0.411412	0	65	13.907	0.883382	0.891791	0.5	90.0084	-0.848778	0.875654	23.156
0	360	16.1284	89.1431	0	5.20439	0.411354	0	65	13.9048	0.883218	0.891627	0.5	89.9918	-0.848778	0.878453	22.8087
0	361	16.1271	89.1301	0	5.20403	0.411309	0	65	13.9032	0.883089	0.891499	0.5	89.9788	-0.848778	0.881252	22.4666
0	362	16.1255	89.1132	0	5.20355	0.41125	0	65	13.901	0.882922	0.891331	0.5	89.9619	-0.848778	0.884051	22.1296
0	363	16.1242	89.1004	0	5.20319	0.411205	0	65	13.8994	0.882795	0.891205	0.5	89.9492	-0.848778	0.886848	21.7976
0	364	16.1227	89.0848	0	5.20275	0.41115	0	65	13.8974	0.882641	0.89105	0.5	89.9336	-0.848778	0.889646	21.4707
1	0	9.90959	89.0848	0	8.16574	0.592049	0	65	15.3154	1.49435	0.987993	0.5	58.8988	30.186	7.17957	21.1486
1	1	9.81917	88.7477	0	8.20282	0.590662	0	65	15.2851	1.48869	0.975986	0.5	58.183	30.5647	7.2095	20.8314
1	2	9.72876	88.4107	0	8.24053	0.589271	0	65	15.2548	1.48304	0.96398	0.5	57.4673	30.9434	7.23769	20.5189
1	3	9.63835	88.0736	0	8.27888	0.587876	0	65	15.2246	1.47738	0.951973	0.5	56.7515	31.3221	7.26462	20.2111
1	4	9.54793	87.7365	0	8.31789	0.586475	0	65	15.1943	1.47173	0.939966	0.5	56.0357	31.7008	7.2893	19.908
1	5	9.45752	87.3994	0	8.35757	0.58507	0	65	15.164	1.46607	0.927959	0.5	55.3199	32.0795	7.31225	19.6093
1	6	9.36711	87.0624	0	8.39794	0.58366	0	65	15.1338	1.46042	0.915953	0.5	54.6041	32.4582	7.33384	19.3152
1	7	9.27669	86.7253	0	8.43903	0.582245	0	65	15.1035	1.45477	0.903946	0.5	53.8884	32.8369	7.35327	19.0255
1	8	9.18628	86.3882	0	8.48084	0.580825	0	65	15.0732	1.44911	0.891939	0.5	53.1726	33.2156	7.37129	18.7401
1	9	9.09586	86.0511	0	8.52341	0.579401	0	65	15.043	1.44346	0.879932	0.5	52.4568	33.5943	7.38722	18.459
1	10	9.00545	85.7141	0	8.56674	0.577971	0	65	15.0127	1.4378	0.867925	0.5	51.741	33.973	7.40141	18.1821
1	11	8.91504	85.377	0	8.61086	0.576537	0	65	14.9824	1.43215	0.855919	0.5	51.0252	34.3517	7.41408	17.9094
1	12	8.82462	85.0399	0	8.65579	0.575098	0	65	14.9521	1.42649	0.843912	0.5	50.3095	34.7305	7.42476	17.6407
1	13	8.73421	84.7028	0	8.70156	0.573654	0	65	14.9219	1.42084	0.831905	0.5	49.5937	35.1092	7.43371	17.3761
1	14	8.6438	84.3658	0	8.74819	0.572205	0	65	14.8916	1.41519	0.819898	0.5	48.8779	35.4879	7.44104	17.1155
1	15	8.55338	84.0287	0	8.7957	0.570752	0	65	14.8613	1.40953	0.807892	0.5	48.1621	35.8666	7.44647	16.8588
1	16	8.46297	83.6916	0	8.84412	0.569293	0	65	14.8311	1.40388	0.795885	0.5	47.4463	36.2453	7.45023	16.6059
1	17	8.37256	83.3545	0	8.89347	0.567829	0	65	14.8008	1.39822	0.783878	0.5	46.7306	36.624	7.45216	16.3568
1	18	8.28214	83.0175	0	8.94378	0.56636	0	65	14.7705	1.39257	0.771871	0.5	46.0148	37.0027	7.45235	16.1114
1	19	8.19173	82.6804	0	8.99509	0.564887	0	65	14.7403	1.38692	0.759864	0.5	45.299	37.3814	7.45076	15.8698
1	20	8.10132	82.3433	0	9.04741	0.563408	0	65	14.71	1.38126	0.747858	0.5	44.5832	37.7601	7.44745	15.6317
1	21	8.0109	82.0062	0	9.10078	0.561925	0	65	14.6797	1.37561	0.735851	0.5	43.8675	38.1388	7.4424	15.3972
1	22	7.92049	81.6692	0	9.15524	0.560436	0	65	14.6495	1.36995	0.723844	0.5	43.1517	38.5175	7.43546	15.1663
1	23	7.83007	81.3321	0	9.2108	0.558942	0	65	14.6192	1.3643	0.711837	0.5	42.4359	38.8962	7.4269	14.9388
1	24	7.73966	80.995	0	9.26752	0.557443	0	65	14.5889	1.35864	0.699831	0.5	41.7201	39.2749	7.41661	14.7147
1	25	7.64925	80.6579	0	9.32543	0.555939	0	65	14.5587	1.35299	0.687824	0.5	41.0043	39.6536	7.40433	14.494
1	26	7.55883	80.3209	0	9.38456	0.55443	0	65	14.5284	1.34734	0.675817	0.5	40.2886	40.0323	7.39052	14.2766
1	27	7.46842	79.9838	0	9.44495	0.552916	0	65	14.4981	1.34168	0.66381	0.5	39.5728	40.411	7.37468	14.0624
1	28	7.37801	79.6467	0	9.50664	0.551397	0	65	14.4678	1.33603	0.651803	0.5	38.857	40.7897	7.35736	13.8515
1	29	7.28759	79.3096	0	9.56968	0.549872	0	65	14.4376	1.33037	0.639797	0.5	38.1412	41.1684	7.33831	13.6437
1	30	7.19718	78.9726	0	9.63411	0.548343	0	65	14.4073	1.32472	0.62779	0.5	37.4254	41.5471	7.31712	13.4391
1	31	7.10677	78.6355	0	9.69998	0.546808	0	65	14.377	1.31906	0.615783	0.5	36.7097	41.9258	7.29456	13.2375
1	32	7.01635	78.2984	0	9.76734	0.545268	0	65	14.3468	1.31341	0.603776	0.5	35.9939	42.3045	7.27026	13.0389
1	33	6.92594	77.9613	0	9.83623	0.543722	0	65	14.3165	1.30776	0.591769	0.5	35.2781	42.6832	7.24373	12.8433
1	34	6.83553	77.6243	0	9.90671	0.542172	0	65	14.2862	1.3021	0.579763	0.5	34.5623	43.0619	7.21593	12.6507
1	35	6.74511	77.2872	0	9.97883	0.540616	0	65	14.256	1.29645	0.567756	0.5	33.8465	43.4407	7.18582	12.4609
1	36	6.6547	76.9501	0	10.0527	0.539055	0	65	14.2257	1.29079	0.555749	0.5	33.1308	43.8194	7.15451	12.274
1	37	6.56428	76.613	0	10.1283	0.537488	0	65	14.1954	1.28514	0.543742	0.5	32.415	44.1981	7.12146	12.0899
1	38	6.47387	76.276	0	10.2057	0.535917	0	65	14.1652	1.27948	0.531736	0.5	31.6992	44.5768	7.08601	11.9085
1	39	6.38346	75.9389	0	10.285	0.534339	0	65	14.1349	1.27383	0.519729	0.5	30.9834	44.9555	7.04945	11.7299
1	40	6.29304	75.6018	0	10.3663	0.532757	0	65	14.1046	1.26818	0.507722	0.5	30.2676	45.3342	7.01115	11.554
1	41	6.20263	75.2647	0	10.4496	0.531169	0	65	14.0744	1.26252	0.495715	0.5	29.5519	45.7129	6.97036	11.3807
1	42	6.11222	74.9277	0	10.5351	0.529576	0	65	14.0441	1.25687	0.483708	0.5	28.8361	46.0916	6.92856	11.21
1	43	6.0218	74.5906	0	10.6227	0.527977	0	65	14.0138	1.25121	0.471702	0.5	28.1203	46.4703	6.88502	11.0418
1	44	5.93139	74.2535	0	10.7126	0.526373	0	65	13.9835	1.24556	0.459695	0.5	27.4045	46.849	6.83888	10.8762
1	45	5.84098	73.9164	0	10.805	0.524764	0	65	13.9533	1.23991	0.447688	0.5	26.6887	47.2277	6.79183	10.713
1	46	5.75056	73.5794	0	10.8997	0.523149	0	65	13.923	1.23425	0.435681	0.5	25.973	47.6064	6.74212	10.5523
1	47	5.66015	73.2423	0	10.9971	0.521528	0	65	13.8927	1.2286	0.423675	0.5	25.2572	47.9851	6.69157	10.3941
1	48	5.56974	72.9052	0	11.0971	0.519902	0	65	13.8625	1.22294	0.411668	0.5	24.5414	48.3638	6.63927	10.2381
1	49	5.47932	72.5681	0	11.2	0.518271	0	65	13.8322	1.21729	0.399661	0.5	23.8256	48.7425	6.58422	10.0846
1	50	5.38891	72.2311	0	11.3057	0.516634	0	65	13.8019	1.21163	0.387654	0.5	23.1099	49.1212	6.52842	9.9333
1	51	5.29849	71.894	0	11.4145	0.514991	0	65	13.7717	1.20598	0.375647	0.5	22.3941	49.4999	6.47088	9.7843
1	52	5.20808	71.5569	0	11.5264	0.513343	0	65	13.7414	1.20033	0.363641	0.5	21.6783	49.8786	6.41048	9.63754
1	53	5.11767	71.2198	0	11.6417	0.511689	0	65	13.7111	1.19467	0.351634	0.5	20.9625	50.2573	6.34943	9.49297
1	54	5.02725	70.8828	0	11.7604	0.51003	0	65	13.6809	1.18902	0.339627	0.5	20.2467	50.636	6.28665	9.35058
1	55	4.93684	70.5457	0	11.8827	0.508364	0	65	13.6506	1.18336	0.32762	0.5	19.531	51.0147	6.22091	9.21032
1	56	4.84643	70.2086	0	12.0088	0.506694	0	65	13.6203	1.17771	0.315614	0.5	18.8152	51.3934	6.15462	9.07217
1	57	4.75601	69.8715	0	12.1389	0.505017	0	65	13.5901	1.17205	0.303607	0.5	18.0994	51.7721	6.08531	8.93608
1	58	4.6656	69.5345	0	12.2731	0.503335	0	65	13.5598	1.1664	0.2916	0.5	17.3836	52.1508	6.01551	8.80204
1	59	4.6656	69.5345	0	12.2731	0.503335	0.0770833	65	13.5714	1.1664	0.2916	0.5	17.3836	52.1508	6.01551	8.67001
1	60	4.6656	69.5345	0	12.2731	0.503335	0.132372	65	13.5798	1.1664	0.2916	0.5	17.3836	52.1508	6.01551	8.53996
1	61	4.6656	69.5345	0	12.2731	0.503335	0.23782	65	13.5957	1.1664	0.2916	0.5	17.3836	52.1508	6.01551	8.41186
1	62	4.6656	69.9489	0	12.3462	0.503335	0.454968	65	13.6911	1.1664	0.2916	0.505924	17.4872	52.4616	6.01551	8.28568
1	63	4.6656	70.3736	0	12.4212	0.503335	0.672276	65	13.788	1.1664	0.2916	0.511925	17.5934	52.7802	6.01551	8.1614
